abra abrir
nunca nunca
vi ver
um um
cara cara
com com
tanta tanto
unção unção
pregar pregar
pela por_o
televisão televisão
como como
esse esse
homem homem
eu eu
estava estar
na em_o
copa copa
da de_o
casa casa
do de_o
meu meu
sogro sogro
eu eu
tinha ter
22 22
anos ano
de de
idade idade
estava estar
vendo ver
jimmy jimmy
swaggart swaggart
eu eu
levantei levantar
eu eu
e e
ele ele
sozinho sozinho
e e
bate bater
assim assim
um um
dia dia
eu eu
vou ir
pegar pegar
aqui aqui
pra pra
mim eu
assim assim
o o
sonho sonho
meu meu
filho filho
sonhar sonhar
faz fazer
bem bem
para para
a o
saúde saúde
eu eu
não não
tava tava
sonhando sonhar
eu eu
estava estar
tendo ter
uma um
visão visão
de de
deus deus
do de_o
futuro futuro
essa esse
igreja igreja
aqui aqui
isso isso
aqui aqui
eu eu
já já
vi ver
lá lá
atrás atrás
eu eu
me eu
via ver
numa em_um
igreja igreja
como como
paston paston
uma um
igreja igreja
que que
eu eu
sempre sempre
dizia dizer
governo governo
americano americano
nem nem
canadense canadense
eu eu
vou ir
ser ser
pastor pastor
de de
uma um
igreja igreja
um um
dia dia
vou ir
ter ter
um um
templo templo
não não
sou ser
idoso idoso
mais mais
um um
templo templo
com com
toda todo
tecnologia tecnologia
com com
tudo tudo
de de
melhor bom
para para
a o
glória glória
de de
deus deus
quando quando
eu eu
vejo ver
aqui aqui
e e
quando quando
eu eu
vejo ver
inpe inpe
os o
que que
já já
chegaram chegar
aqui aqui
e e
disser dizer
o o
cara cara
a o
tua tua
igreja igreja
diferenciada diferenciar
só só
em em
acústica acústico
que que
foram ser
gastos gastar
mais mais
de de
um um
milhão milhão
de de
reais real
só só
de de
equipamento equipamento
de de
som som
bota bota
pra pra
lá lá
disso de_isso
só só
de de
ar ar
condicionado condicionado
tem ter
três três
milhões milhão
de de
reais real
eu eu
me eu
ver ver
onde onde
é ser
que que
você você
se se
vê ver
daqui de_aqui
a a
dez dez
anos ano
onde onde
é ser
que que
você você
se se
vê ver
daqui de_aqui
a a
cinco cinco
anos ano
onde onde
é ser
que que
você você
se se
ver ver
onde onde
é ser
que que
você você
se se
vê ver
se se
você você
a o
geração geração
forte forte
bastou bastar
eu eu
não não
estou estar
vendo ver
nada nada
então então
você você
vai ir
começar começar
o o
horário horário
o o
senhor senhor
aqui aqui
está estar
a o
tua tua
palavra palavra
tua tua
palavra palavra
verdade verdade
eu eu
sou ser
essa esse
geração geração
eu eu
quero querer
ter ter
visões visão
duas dois
eu eu
quero querer
vê vê
lo lo
amanhã amanhã
eu eu
quero querer
ver ver
onde onde
vai ir
usar usar
o o
seu seu
médico médico
então então
eu eu
estou estar
dizendo dizer
o o
dono dono
de de
hospital hospital
eu eu
estou estar
vivendo viver
um um
professor professor
na em_o
universidade universidade
ensinando ensinar
outros outro
médicos médico
o o
que que
é ser
que que
você você
tá estar
vendo ver
é é
direito direito
eu eu
tô tô
vivendo viver
com com
uma um
toca toca
eu eu
tô tô
me eu
vendo vender
sentado sentar
como como
juiz juiz
que que
está estar
suprema supremo
corte corte
ontem ontem
aquele aquele
moço moço
que que
te tu
foi ser
intérprete intérprete
aqui aqui
do de_o
pastor pastor
conversando conversar
lá lá
dentro dentro
ele ele
falou falar
que que
é ser
que que
você você
vê ver
ele ele
falou falar
eu eu
vou ir
ser ser
um um
dia dia
o o
governador governador
mais mais
jovem jovem
de de
são são
paulo paulo
falou falar
pra pra
mim eu
pro pro
chinês chinês
eu eu
gostei gostar
daquilo de_aquilo
que que
eu eu
falei falar
ele ele
está estar
se se
vendo ver
e e
quando quando
você você
tem ter
visões visão
nem nem
tudo tudo
o o
que que
você você
vê ver
acontece acontecer
mas mas
eu eu
te tu
garanto garantir
que que
você você
vai ir
chegar chegar
muito muito
além além
de de
onde onde
você você
tá estar
peça peça
você você
é ser
uma um
geração geração
o o
derramado derramado
espírito espírito
santo santo
sobre sobre
você você
você você
vê ver
coisas coisa
lá lá
na em_o
frente frente
onde onde
deus deus
vai ir
te tu
usar usar
nas em_o
diversas diversos
áreas área
da de_o
sociedade sociedade
pra pra
terminar terminar
o o
fundamento fundamento
da de_o
geração geração
sem sem
isso isso
aqui aqui
não não
tem ter
geração geração
forte forte
para para
o o
que que
diz dizer
o o
texto texto
vou ir
repetir repetir
já já
está estar
encerrado encerrar
eu eu
vos vós
escrevi escrever
jovens jovem
porque porque
suas seu
fortes forte
a o
palavra palavra
de de
deus deus
está estar
em em
não não
estar estar
com com
a o
palavra palavra
de de
deus deus
está estar
em em
vós vós
e e
por por
causa causa
disso de_isso
já já
venceu vencer
uma um
liga liga
o o
pano pano
de de
fundo fundo
de de
tudo tudo
o o
que que
está estar
acontecendo acontecer
nesse em_esse
tempo tempo
satanás satanás
controla controlar
o o
sistema sistema
quando quando
a o
bíblia bíblia
diz dizer
que que
o o
mundo mundo
jaz jazer
no em_o
maligno maligno
é ser
porque porque
o o
diabo diabo
controla controlar
o o
sistema sistema
todas todo
essas esse
aberrações aberração
toda todo
essa esse
cultura cultura
contra contra
a o
família família
contra contra
a o
sexualidade sexualidade
biológica biológico
que que
deus deus
fez fazer
o o
homem homem
tudo tudo
isso isso
é ser
um um
jogo jogo
de de
satanás satanás
está estar
no em_o
pano pano
de de
fundo fundo
é ser
como como
essa esse
gente gente
fosse ser
marionete marionete
do de_o
diabo diabo
ele ele
está estar
aqui aqui
controlando controlar
mas mas
a o
geração geração
forte forte
cujo cujo
fundamento fundamento
é ser
a o
palavra palavra
em em
nós nós
e e
para para
a o
palavra palavra
está estar
em em
nós nós
dentro dentro
de de
nós nós
misturada misturar
com com
nosco nosco
só só
tem ter
um um
jeito jeito
você você
tem ter
que que
projetar projetar
através através
da de_o
meditação meditação
por por
isso isso
que que
deus deus
disse dizer
por por
um um
jovem jovem
da de_o
geração geração
y y
não não
era ser
da de_o
geração geração
z z
um um
jovem jovem
chamado chamado
josué josué
que que
a a
substituir substituir
um um
cara cara
de de
uma um
outra outro
geração geração
e e
deu dar
diz dizer
assim assim
para para
josué josué
não não
a o
parte parte
da de_o
tua tua
boca boca
o o
livro livro
desta de_este
lei lei
deus deus
dizendo dizer
para para
josué josué
medita meditar
nele em_ele
de de
dia dia
e e
de de
noite noite
para para
fazer fazer
estudo estudo
conforme conforme
nele em_ele
está estar
escrito escrever
é ser
então então
resultado resultado
faz fazer
prosperar prosperar
o o
teu teu
caminho caminho
e e
prudentemente prudentemente
de de
conduzir conduzir
as o
se se
o o
fundamento fundamento
é ser
a o
palavra palavra
da de_o
tua tua
vida vida
você você
vai ir
ter ter
uma um
vida vida
próspera próspero
e e
quando quando
diz dizer
que que
prudentemente prudentemente
de de
conduzir conduzir
ice içar
prudente prudente
aquele aquele
que que
evita evitar
erro erro
dano danar
a o
sua seu
vida vida
vai ir
ser ser
de de
muitos muito
poucos pouco
erros erro
e e
danos dano
por por
que que
você você
acha achar
que que
o o
sol sol
o o
primeiro primeiro
disco disco
bem bem
aventurado aventurar
o o
varão varão
que que
não não
é ser
da de_o
segundo segundo
o o
conselho conselho
dos de_o
ímpios ímpio
não não
se se
detém deter
no em_o
caminho caminho
dos de_o
pecadores pecador
nem nem
se se
assenta assentar
na em_o
roda roda
dos de_o
escarnecedores escarnecedor
antes antes
tem ter
o o
seu seu
prazer prazer
na em_o
lei lei
do de_o
senhor senhor
e e
nessa em_esse
lei lei
medita meditar
dia dia
e e
noite noite
resultado resultado
pois pois
ela ela
como como
árvore árvore
plantada plantar
junta juntar
ribeiros rio
cujas cujo
folhas folha
não não
cai cair
e e
dá dar
o o
seu seu
fruto fruto
na em_o
estação estação
própria próprio
e e
tudo tudo
quanto quanto
fizer fazer
prosperará prosperar
salmo salmo
119 @card@
versículo versículo
9 9
como como
purificar purificar
ao a_o
jovem jovem
o o
seu seu
caminho caminho
o o
versículo versículo
9 9
/ /
11 11
observando observar
segundo segundo
a o
tua tua
palavra palavra
esconde esconder
a o
tua tua
palavra palavra
no em_o
meu meu
coração coração
em em
projetar projetar
e e
ela ela
para para
não não
pecar pecar
contra contra
ti tu
salmo salmo
119 @card@
de de
5 5
165 @card@
muita muito
paz paz
tem ter
os o
que que
amam amar
a o
tua tua
lei lei
para para
eles eles
não não
há haver
tropeço tropeço
salmo salmo
119 @card@
de de
5 5
116 @card@
vive viver
km km
segundo segundo
a o
tua tua
palavra palavra
para para
que que
viva viver
e e
não não
me eu
vergonha vergonha
da de_o
minha meu
esperança esperança
salmo salmo
119 @card@
desse dessar
com com
130 130
a o
exposição exposição
da de_o
tua tua
palavra palavra
da de_o
luz luz
entendimento entendimento
ao a_o
simples simples
salmo salmo
119 @card@
versículo versículo
130 130
foi ser
o o
que que
acabei acabar
de de
falar falar
o o
versículo versículo
140 140
a o
tua tua
palavra palavra
muito muito
pura puro
por por
isso isso
o o
teu teu
servo servo
a a
ama amo
hebreus hebreu
4 4
/ /
12 12
diz dizer
que que
a o
palavra palavra
de de
deus deus
é ser
viva vivo
e e
eficaz eficaz
mais mais
penetrante penetrante
que que
espera esperar
alguma algum
de de
dois dois
gumes gumes
penetra penetra
até até
divisão divisão
da de_o
onu onu
e e
do de_o
espírito espírito
das de_o
juntas juntas
das de_o
medulas medula
raptar raptar
para para
discernir discernir
os o
pensamentos pensamento
e e
as o
intenções intenção
do de_o
coração coração
e e
quando quando
eu eu
em em
trajeto trajeto
a o
palavra palavra
de de
deus deus
ela ela
me eu
desnuda desnudo
é ser
a o
palavra palavra
que que
disse dizer
lá lá
as o
corrigir corrigir
isso isso
sai sair
dessa de_esse
furada furado
deixe deixar
de de
lado lado
faça fazer
isso isso
aqui aqui
caminho caminho
por por
esse esse
aqui aqui
a o
palavra palavra
é ser
o o
único único
livro livro
que que
o o
autor autor
está estar
presente presente
em em
geração geração
forte forte
essa esse
é ser
a o
palavra palavra
de de
deus deus
não não
tem ter
valor valor
porque porque
você você
acha achar
que que
tiago tiago
1 1
22 22
jorge jorge
said said
praticantes praticante
da de_o
palavra palavra
e e
não não
apenas apenas
o o
20 20
porque porque
aquele aquele
que que
o o
ouvinte ouvinte
é ser
como como
valão valão
que que
se se
contempla contemplar
os o
perigosos perigoso
se se
vai ir
se se
esquece esquecer
de de
cora cora
não não
adianta adiantar
filho filho
não não
adianta adiantar
a o
palavra palavra
de de
deus deus
na em_o
plata plata
no em_o
telão telão
a o
palavra palavra
de de
deus deus
da de_o
prata prata
no em_o
smartphone smartphone
a o
palavra palavra
de de
deus deus
né né
pra pra
ser ser
carregada carregar
a o
palavra palavra
de de
deus deus
pra para_o
central central
getafe getafe
você você
vai ir
se se
tornar tornar
um um
ei ei
ven ven
x x
0 0
ninguém ninguém
vai ir
te tu
derrubar derrubar
ninguém ninguém
vai ir
te tu
derrubar derrubar
ninguém ninguém
vai ir
te tu
derrubar derrubar
não não
vai ir
ter ter
demônio demônio
não não
vai ir
ter ter
mulher mulher
não não
vai ir
ter ter
um um
homem homem
não não
vai ir
ter ter
sistema sistema
não não
vai ir
te tu
desejo desejo
não não
vai ir
ter ter
nada nada
você você
é ser
geração geração
forte forte
pode poder
dizer dizer
a o
igreja igreja
de de
pé pé
escute escutar
eu eu
já já
estou estar
encerrando encerrar
se se
for ser
possível possível
ficar ficar
no em_o
seu seu
lugar lugar
não não
ser ser
que que
você você
tenha ter
extrema extremo
necessidade necessidade
extreme extremar
cima cima
pode poder
sair sair
se se
você você
não não
tem ter
extrema extremo
necessidade necessidade
a o
prenda prenda
que que
geração geração
forte forte
é ser
essa esse
que que
não não
suporta suportar
duas dois
horas hora
e e
meia meia
de de
culto culto
eu eu
queria querer
dizer dizer
uma um
palavra palavra
pra pra
vocês você
não não
é ser
hoje hoje
não não
é ser
agora agora
não não
é ser
amanhã amanhã
é ser
na em_o
sua seu
história história
não não
é ser
hoje hoje
não não
é ser
agora agora
não não
é ser
amanhã amanhã
é ser
na em_o
sua seu
história história
você você
a o
geração geração
dos de_o
nativos nativo
digitais digital
você você
acha achar
isso isso
legal legal
você você
a o
geração geração
y y
é ser
isso isso
que que
define definir
você você
é ser
a o
sociologia sociologia
é ser
a o
psicologia psicologia
são ser
as o
ciências ciência
do de_o
comportamento comportamento
humano humano
com com
a o
palavra palavra
de de
deus deus
escute escutar
anos ano
atrás atrás
eu eu
estava estar
no em_o
congresso congresso
como como
esse esse
na em_o
assembléia assembléia
de de
deus deus
da de_o
penha penha
o o
pregador pregador
era ser
o o
pastor pastor
eliseu eliseu
menezes menezes
vivo vivo
pastor pastor
da de_o
assembléia assembléia
de de
deus deus
da de_o
ilha ilha
do de_o
governador governador
o o
tema tema
do de_o
congresso congresso
era era
avivados avivar
para para
evangelizar evangelizar
eu eu
sentava sentar
na em_o
penúltima penúltimo
ano ano
pelo por_o
último último
banco banco
da de_o
rua rua
honório honório
bicalho bicalho
com com
aquela aquele
corja corja
de de
amigos amigo
eu eu
estou estar
no em_o
meio meio
que que
sentava sentar
nos em_o
dois dois
últimos último
bancos banco
que que
tomava tomar
bronca bronco
de de
diácono diácono
irmã irmã
mandava mandar
calar calar
a o
boca boca
tomava tomar
bronca bronco
de de
quem quem
estava estar
no em_o
banco banco
da de_o
frente frente
a a
galleon galleon
fada fadar
brincadeira brincadeira
eu eu
tinha ter
14 14
eu eu
comecei começar
a a
me eu
desligar desligar
daqueles de_aquele
caras cara
da de_o
brincadeira brincadeira
de de
tudo tudo
e e
comecei começar
a a
prestar prestar
atenção atenção
na em_o
mensagem mensagem
ele ele
estava estar
pregando pregar
e e
deus deus
foi ser
usando usar
aquele aquele
homem homem
dizendo dizer
que que
você você
quer querer
ser ser
onde onde
você você
quer querer
chegar chegar
você você
quer querer
só só
ser ser
participante participante
de de
eventos evento
para para
se se
emocionar emocionar
eu eu
estou estar
usando usar
uma um
palavra palavra
mais mais
rebuscada rebuscar
porque porque
isso isso
tem ter
46 46
anos ano
atrás atrás
eu eu
comecei começar
a a
fazer fazer
uma um
análise análise
da de_o
minha meu
vida vida
como como
era ser
na em_o
escola escola
eu eu
sempre sempre
tive ter
liderança liderança
eu eu
liderava liderar
toda todo
a o
bagunça bagunça
toda todo
essa esse
safadeza safadeza
comigo com_eu
o o
chefe chefe
era ser
eu eu
eu eu
só só
faltava faltar
orar orar
pra pra
ninguém ninguém
descobrir descobrir
que que
eu eu
freqüentava freqüentava
uma um
igreja igreja
domingo domingo
não não
cheguei chegar
a ela
objetivam objetivar
trazer trazer
seu seu
não não
deixa deixar
eles eles
saberem saber
que que
eu eu
sou ser
crente crente
só só
faltou faltar
chorar chorar
por por
isso isso
naquele em_aquele
congresso congresso
o o
pastor pastor
falou falar
descida descida
você você
sair sair
daqui de_aqui
com com
a o
mesma mesmo
vida vida
que que
você você
sempre sempre
teve ter
você você
sai sair
daqui de_aqui
por por
uma um
outra outro
dimensão dimensão
mexida mexer
eu eu
me eu
lembro lembrar
que que
um um
dos de_o
caras cara
que que
eu eu
falei falar
eu eu
falei falar
que que
cheguei chegar
para para
para para
para para
deixa deixar
eu eu
vi ver
que que
ele ele
está estar
falando falar
em em
outro outro
disse dizer
tá estar
virando virar
crente crente
ou ou
a o
mensagem mensagem
daquele de_aquele
homem homem
naquele em_aquele
dia dia
mudou mudar
o o
meu meu
destino destino
mudou mudar
a o
história história
porque porque
eu eu
decidir decidir
naquela em_aquele
noite noite
que que
não não
ia ir
ser ser
mais mais
um um
mesmo mesmo
que que
não não
ia ir
participar participar
daquelas de_aquele
chocar chocar
rice riçar
daquelas de_aquele
mulecagem mulecagem
e e
que que
nem nem
se se
comparam comparar
as o
coisas coisa
de de
hoje hoje
que que
estão estar
acontecendo acontecer
mas mas
eu eu
decidi decidir
e e
aquela aquele
minha meu
decisão decisão
apesar apesar
dos de_o
meus meu
defeitos defeito
de de
pecados pecado
e e
de de
erros erro
eu eu
estou estar
aqui aqui
hoje hoje
diante diante
de de
vocês você
pra pra
dizer dizer
pra pra
você você
se se
você você
quer querer
continuar continuar
a a
ser ser
a o
mesma mesmo
coisa coisa
eu eu
não não
tô tô
dizendo dizer
que que
a o
sua seu
vida vida
é ser
ruim ruim
o o
que que
você você
é ser
cliente cliente
ruim ruim
ou ou
se se
você você
decide decidir
que que
você você
não não
é ser
geração geração
millenium millenium
geração geração
nativo nativo
digital digital
você você
é ser
uma um
geração geração
forte forte
que que
vai ir
mudar mudar
a o
história história
de de
muita muito
gente gente
que que
vai ir
mudar mudar
sua seu
história história
eu eu
não não
vim vir
aqui aqui
fazer fazer
acusações acusação
mas mas
eu eu
sei saber
que que
no em_o
meio meio
dessa de_esse
turma turma
toda todo
aqui aqui
jovens jovem
que que
estão estar
na em_o
igreja igreja
e e
tendo ter
relação relação
sexual sexual
com com
suas seu
namoradas namorado
e e
vem vir
pra pra
cá cá
e e
pensa pensar
porque porque
fala falar
a o
língua língua
estranha estranho
da de_o
glória glória
a a
deus deus
que que
deus deus
está estar
provando provar
conduta conduta
gente gente
que que
está estar
aqui aqui
dentro dentro
cometendo cometer
as o
coisas coisa
mais mais
horrorosas horroroso
e e
terríveis terrível
que que
eu eu
não não
ouso ousar
nem nem
abrir abrir
a o
boca boca
pra pra
falar falar
jovem jovem
na em_o
igreja igreja
e e
se se
eu eu
falasse falar
que que
a o
jovem jovem
estaria estar
errando errar
porque porque
pessoas pessoa
que que
já já
passaram passar
dessa de_esse
idade idade
de de
jovem jovem
e e
que que
deus deus
te tu
trouxe trazer
aqui aqui
eu eu
não não
vou ir
trazer trazer
ninguém ninguém
aqui aqui
à a_o
frente frente
porque porque
deus deus
não não
chamou chamar
a a
mim eu
para para
envergonhar envergonhar
ninguém ninguém
eu eu
não não
vou ir
chamar chamar
ninguém ninguém
aqui aqui
na em_o
frente frente
não não
vou ir
chamar chamar
eu eu
só só
quero querer
fazer fazer
uma um
oração oração
sem sem
objetivo objetivo
sem sem
foco foco
sem sem
visão visão
que que
você você
vai ir
ver ver
mais mais
um um
crente crente
que que
eu eu
chamo chamar
de de
allissa allissa
banco banco
verdadeiros verdadeiro
limpadores limpador
de de
banco banco
com com
roupa roupa
para para
tirar tirar
a o
poeira poeira
que que
fica ficar
porque porque
não não
fazem fazer
outra outro
coisa coisa
não não
se se
sentar sentar
na em_o
igreja igreja
ou ou
vir vir
criticar criticar
o o
que que
não não
gostam gostar
aplaudiu aplaudir
que que
gostam gostar
e e
quando quando
sai sair
do de_o
culto culto
a o
vida vida
continua continuar
do de_o
mesmo mesmo
jeito jeito
e e
se se
tiver ter
um um
jogo jogo
de de
final final
de de
campeonato campeonato
a o
igreja igreja
fica ficar
mais mais
vazia vaziar
porque porque
o o
flamengo flamengo
vasco vasco
botafogo botafogo
é ser
mais mais
importante importante
o o
fluminense fluminense
é ser
lá lá
que que
porcaria porcaria
é é
é ser
mais mais
importante importante
é ser
não não
estou estar
dizendo dizer
que que
isso isso
tem ter
algum algum
problema problema
você você
vê ver
um um
jogo jogo
estou estar
falando falar
de de
linhas linha
de de
prioridades prioridade
é ser
isso isso
que que
eu eu
tô tô
falando falar
moçada moçar
eu eu
não não
vim vir
aqui aqui
dar dar
uma um
de de
não não
por por
favor favor
não não
vejo ver
mal mal
diabo diabo
flamengo flamengo
é ser
tudo tudo
demônio demônio
é ser
verdade verdade
mas mas
é ser
isso isso
de de
lado lado
a o
história história
nós nós
a o
própria próprio
propaganda propaganda
do de_o
clube clube
disse dizer
que que
eles eles
são ser
uma um
entidade entidade
é ser
verdade verdade
uma um
entidade entidade
mesmo mesmo
mas mas
deixo deixar
de de
lado lado
mas mas
a o
questão questão
é ser
essa esse
tá estar
brincando brincar
a o
questão questão
é ser
moçada moçar
povo povo
de de
deus deus
que que
está estar
aqui aqui
esta este
noite noite
com com
a o
geração geração
que que
você você
quer querer
pertencer pertencer
participar participar
com com
a o
diferença diferença
que que
você você
vai ir
fazer fazer
nesse em_esse
mundo mundo
que que
você você
vai ir
deixar deixar
de de
legado legado
legado legado
é ser
algo algo
que que
você você
tira tirar
seus seu
defeitos defeito
seus seu
erros erro
e e
você você
deixa deixar
um um
aproveitamento aproveitamento
para para
gerações geração
futuras futuro
escutem escutar
o o
terminando terminar
por por
favor favor
tenha ter
paciência paciência
comigo com_eu
só só
um um
pouquinho pouco
já já
vou ir
aí aí
nós nós
vamos ir
terminar terminar
o o
trabalho trabalho
escutem escutar
discutem discutir
as o
pessoas pessoa
estão estar
preocupadas preocupar
com com
aqui aqui
e e
agora agora
você você
não não
vai ir
ser ser
jovem jovem
a o
vida vida
toda todo
e e
um um
dia dia
você você
vai ir
ver ver
quanto quanto
tempo tempo
você você
perdeu perder
e e
o o
tempo tempo
não não
perdoa perdoar
ele ele
não não
volta voltar
o o
tempo tempo
não não
pára parar
e e
você você
vai ir
ver ver
quanta quantum
coisa coisa
você você
jogou jogar
fora fora
o o
estrago estrago
quanto quanto
os o
relacionamentos relacionamento
quanta quantum
coisa coisar
você você
podia poder
ter ter
feito fazer
conta contar
a o
história história
você você
podia poder
ter ter
construído construir
você você
podia poder
ter ter
construído construir
uma um
história história
fenomenal fenomenal
com com
um um
homem homem
ou ou
uma um
mulher mulher
podia poder
construir construir
uma um
família família
e e
você você
jogou jogar
tudo tudo
fora fora
por por
causa causa
de de
coisas coisa
momentânea momentâneo
e e
aí aí
você você
vai ir
ver ver
quanto quanto
isso isso
vai ir
custar custar
na em_o
tua tua
vida vida
de de
cida cida
descida descer
eu eu
não não
tô tô
falando falar
aquele aquele
pastor pastor
de de
ontem ontem
aqui aqui
que que
deus deus
trouxe trazer
aqui aqui
é ser
porque porque
deus deus
conhece conhecer
a o
igreja igreja
as o
necessidades necessidade
ele ele
sabe saber
tudo tudo
não não
é ser
que que
todo todo
mundo mundo
e e
foram ser
muito muito
bem bem
todo todo
mundo mundo
aqui aqui
vai ir
virar virar
pastor pastor
missionário missionário
no em_o
sentido sentido
de de
tempo tempo
integral integral
é ser
verdade verdade
mas mas
eu eu
acredito acreditar
porque porque
você você
acha achar
que que
essa esse
igreja igreja
está estar
pagando pagar
a o
universidade universidade
de de
harvard harvard
para para
um um
rapaz rapaz
sustentando sustentar
bancando bancar
ele ele
lá lá
com com
toda todo
a o
despesa despesa
de de
moradia moradia
alimentação alimentação
e e
o o
pagamento pagamento
da de_o
universidade universidade
que que
é ser
um um
santo santo
jesus jesus
cristo cristo
porque porque
você você
o o
que que
você você
acha achar
que que
nós nós
estamos estar
investindo investir
aqui aqui
numa em_um
menina menina
de de
família família
pobre pobre
que que
passou passar
para para
o o
curso curso
de de
medicina medicina
e e
que que
não não
podia poder
pagar pagar
a o
faculdade faculdade
e e
nós nós
estamos estar
pagando pagar
e e
eu eu
tenho ter
falado falar
com com
deus deus
eu eu
tenho ter
falado falar
nós nós
somos ser
médicos médico
psiquiatras psiquiatra
há haver
uma um
demanda demanda
tão tão
louca louco
de de
gente gente
crente crente
eu eu
tenho ter
um um
amigo amigo
doutor doutor
fábio fábio
damasceno damasceno
que que
é ser
um um
psiquiatra psiquiatra
não não
tem ter
agenda agenda
é ser
uma um
loucura loucura
que que
brigar brigar
pra pra
mim eu
porque porque
eu eu
sou ser
amigo amigo
dele de_ele
mas mas
se se
você você
ligar ligar
para para
o o
gabinete gabinete
ou ou
para para
o o
consultório consultório
do de_o
fado fado
da de_o
maçã maçã
que que
a o
cerveja cerveja
tem ter
uma um
vaga vaga
pelo por_o
de de
atender atender
a a
essa esse
minha meu
diz dizer
pastor pastor
eu eu
vou ir
fazer fazer
psiquiatria psiquiatria
avôs avô
e e
avós avô
é ser
ela ela
a o
enfermeira enfermeiro
de de
formação formação
mas mas
sonhava sonhar
em em
medicina medicina
há há
cinco cinco
sem sem
condição condição
foi ser
embora embora
porque porque
você você
acha achar
que que
eu eu
já já
paguei pagar
um um
curso curso
de de
especialização especialização
para para
um um
rapaz rapaz
que que
se se
formou formar
uma um
das de_o
principais principal
universidades universidade
dos de_o
estados estado
unidos unido
e e
queria querer
fazer fazer
uma um
especialização especialização
em em
sorbonne sorbonne
na em_o
frança frança
o o
que que
você você
acha achar
que que
você você
acha achar
porque porque
eu eu
acredito acreditar
que que
vocês você
podem poder
mudar mudar
essa esse
geração geração
porque porque
eu eu
acredito acreditar
que que
vocês você
podem poder
fazer fazer
a o
diferença diferença
porque porque
eu eu
acredito acreditar
não não
pode poder
ir ir
para para
frança frança
nem nem
pra para_o
américa américa
fazer fazer
universidade universidade
que que
isso isso
é ser
pra pra
qualquer qualquer
um um
eu eu
posso poder
pagar pagar
eu eu
fiz fazer
aqui aqui
um um
concurso concurso
no em_o
primeiro primeiro
jovem jovem
que que
passar passar
pra pra
lá lá
e e
eo eo
traiu trair
e e
aí aí
né né
oprah oprah
rafa rafar
de de
as o
principais principal
universidades universidade
do de_o
mundo mundo
eu eu
pago pagar
porque porque
não não
dá dar
pra pra
fazer fazer
pra pra
todos todo
um um
outro outro
rapaz rapaz
chegou chegar
para para
mim eu
e e
disse dizer
eu eu
quero querer
aprender aprender
inglês inglês
porque porque
eu eu
sei saber
que que
o o
inglês inglês
é ser
fundamental fundamental
do de_o
parque parque
proletário proletário
da de_o
penha penha
eu eu
quero querer
aprender aprender
inglês inglês
mas mas
esses esse
cursos curso
são ser
uma um
porcaria porcaria
no em_o
ensino ensino
a o
droga droga
nenhuma nenhum
eu eu
falei falar
é ser
quanto quanto
ao a_o
concurso concurso
top top
ele ele
me eu
deu dar
o o
preço preço
eu eu
falei falar
então então
ok ok
eu eu
quero querer
as o
notas nota
aqui aqui
na em_o
minha meu
mão mão
pra pra
ver ver
se se
eu eu
continuo continuar
pagar pagar
o o
curso curso
pra pra
você você
do de_o
parque parque
proletário proletário
da de_o
penha penha
não não
posso poder
fazer fazer
por por
todos todo
mas mas
posso poder
fazer fazer
por por
alguns algum
eu eu
não não
posso poder
resolver resolver
o o
problema problema
do de_o
mundo mundo
mais mais
fácil fácil
resolver resolver
um um
problema problema
que que
me eu
com com
bed bed
e e
por por
que que
você você
não não
decide decidir
fazer fazer
a o
diferença diferença
porque porque
você você
não não
decide decidir
pertencer pertencer
a o
uma um
geração geração
phoc phoc
i i
fica ficar
nessa em_esse
massa massa
de de
um um
monte monte
de de
bobalhão bobo
de de
pensando pensar
que que
é ser
malandro malandro
esperto esperto
fazendo fazer
um um
monte monte
de de
porcaria porcaria
destruindo destruir
valores valor
princípios princípio
e e
impulsos impulso
desgraçam desgraçam
da de_o
vida vida
tem ter
relacionamento relacionamento
sexual sexual
com com
tanta tanto
gente gente
que que
o o
dia dia
que que
casar casar
aquele aquele
sabia saber
fazer fazer
isso isso
que que
esse esse
não não
faz fazer
aquilo aquilo
era ser
assim assim
e e
assado assar
vai ir
fazer fazer
uma um
coisa coisa
chamada chamado
comparação comparação
está estar
pensando pensar
que que
eu eu
tô tô
brincando brincar
eu eu
sei saber
que que
eu eu
estou estar
falando falar
a o
relação relação
sexual sexual
com com
relação relação
sexual sexual
com com
outra outro
relação relação
sexual sexual
com com
outro outro
relação relação
sexual sexual
com com
outro outro
de de
por por
nada nada
vai ir
te tu
satisfazer satisfazer
não não
vai ir
ter ter
homem homem
pra pra
você você
ea ea
mulher mulher
mesma mesmo
coisa coisa
relacionamento relacionamento
com com
um um
relacionamento relacionamento
com com
outro outro
relacionamento relacionamento
com com
outra outro
e e
ela ela
sobra sobrar
dentro dentro
da de_o
igreja igreja
eu eu
não não
estou estar
falando falar
que que
vem vir
lá lá
de de
fora fora
com com
a o
vida vida
todo todo
esculhambado esculhambado
e e
que que
o o
evangelho evangelho
transforma transformar
eu eu
tô tô
falando falar
aqui aqui
de de
dentro dentro
da de_o
gente gente
lá lá
de de
fora fora
que que
vive viver
numa em_um
prática prática
pior mau
do de_o
que que
quem quem
está estar
lá lá
fora fora
é ser
isso isso
que que
estou estar
falando falar
mas mas
vou ir
fazer fazer
uma um
oração oração
por por
você você
decida decidir
o o
que que
você você
